time,open,high,low,close
1335924000,473.76999,478.44,471.07001,472.45999
1336010400,472.45999,473.07001,465,468.79999
1336096800,470.53,477.72,470.53,476.32001
1336356000,481.95001,486.31,481.04999,486.31
1336442400,488.60001,492.44,486.25,488.07001
1336528800,488.19,490.48999,485.32999,487.62
1336615200,490.03,491.35001,482.67999,486.07001
1336701600,487.67999,488.13,479.87,480.10001
1336960800,477.73001,483.14999,469.69,469.69
1337047200,462.97,467.63,455.47,455.64999
1337133600,455.75,458.57001,446.38,449.91
1337220000,449.76999,453.72,442.57999,442.57999
1337306400,439.69,440.23999,430.29001,434.95001
1337565600,438.53,448.19,437.72,448.01999
1337652000,451.32001,453.70001,446.84,447.94
1337738400,443.60001,446.20001,436.75,436.75
1337824800,431.39001,435.59,425.64999,426.92001
1337911200,432.62,438.42001,431.01001,437.38
1338170400,443.23999,443.23999,433.42001,435.48001
1338256800,431.75,432.91,429.10999,431.44
1338343200,433.29001,437.31,432.39001,435.34
1338429600,431.84,433.94,428.51999,429.20001
1338516000,430.75,432.26999,427.98001,428.79999
1338775200,426.91,427.57999,416.64999,416.64999
1338861600,413.95999,421.01999,413.57999,421.01999
1338948000,421.09,427.17001,420.81,426.39001
1339034400,431.14001,436.67999,428.60999,434.41
1339120800,439.01999,441.45999,432.89999,432.89999
1339380000,432.14999,435.85999,430.28,432.5
1339466400,432.89001,432.89001,428.04001,428.16
1339552800,429.73001,429.73001,424.85999,427.60999
1339639200,425.73999,428.59,424.04999,425.28
1339725600,425.62,433.09,425.62,433.09
1339984800,436.89001,439.29001,433.75,435.59
1340071200,434.04001,435.10999,430.23001,431.07999
1340157600,431.79999,434.16,429.20001,432.89001
1340244000,432.26999,433.48999,430.82999,431.14001
1340330400,429.95001,430.19,426.5,427.17001
1340589600,426.54001,429.81,422.95001,424.12
1340676000,421.17001,421.76001,417.92001,419.19
1340762400,419.78,422.17001,418,418.04001
1340848800,418.04001,418.78,415.34,418.16
1340935200,420.76001,422.37,418.48999,422.37
1341194400,421.94,424.95001,418.17999,419.29999
1341280800,416.47,417.20999,411.85999,413.09
1341367200,413.41,416.03,410.73001,410.73001
1341453600,410.85001,413.82999,408.42999,413.82999
1341540000,414.01001,417.97,413.53,415.44
1341799200,413.59,414.39001,407.51001,408.12
1341885600,406.39999,409.85999,405.39001,405.39001
1341972000,405.29001,408.20999,405.07001,407.28
1342058400,406.5,409.70001,406.17999,408.72
1342144800,409.85001,416.98001,409.85001,416.98001
1342404000,417.54001,418.78,413.28,413.98001
1342490400,411.72,418.5,411.72,417.54999
1342663200,417.76999,428.38,417.76999,428.38
1342749600,432.10001,432.45999,424.47,424.47
1343008800,423.31,426.13,421.42001,421.98999
1343181600,412.94,415.70999,412.56,412.91
1343268000,413.78,416.63,412.89001,414.79999
1343613600,410.57001,415.31,410.07999,415
1343700000,415.70001,416.57001,414.19,414.48001
1343786400,413.73001,413.98999,410.54001,412.54999
1343872800,414.23001,417.95999,414.23001,416.10001
1343959200,417.63,419.26001,417.09,418.20999
1344218400,419.29001,423.76999,419.29001,423.16
1344304800,423.72,425.45999,422.44,422.5
1344391200,422.73999,424.51999,421.31,423.57001
1344477600,424.42999,428.20999,424.42999,426.98001
1344564000,427.48999,427.92999,425.06,425.56
1344823200,423.79001,426.38,423.44,426.17001
1344909600,425.79001,430.89001,425.79001,429.47
1344996000,429.95999,432.44,429.95999,430.76999
1345082400,430.76999,433.63,429.42999,430.82999
1345168800,430.82999,434.72,430.82999,433.45001
1345428000,435.32999,437.60999,434.92001,437.28
1345514400,430.79001,430.79001,416.23001,416.84
1345600800,404.22,413.42001,404.17001,410.23001
1345687200,400.03,400.07001,391.54001,392.82001
1345773600,379.45001,402.22,378.17001,399.72
1346032800,395.37,395.60999,385.04999,386.19
1346119200,381.06,386.04999,379.60999,385.78
1346205600,389.85001,394.04001,389.85001,393.06
1346292000,394.89999,399.44,393.37,397.25
1346378400,396.88,398.19,394.29001,396.01999
1346724000,397.37,403.25,397.37,402.07999
1346810400,402.56,404.87,396.31,398.92001
1346896800,396.41,398.76999,393.41,393.41
1346983200,395.25,397.51001,392.56,397.51001
1347242400,397.51001,397.51001,386.19,388.88
1347328800,383.87,388.01999,383.87,386.62
1347415200,387.03,390.29999,387.03,388.35001
1347501600,388.54999,391.35999,387.67999,391.35999
1347588000,398.13,400.09,395.14001,398.87
1347847200,400.54999,405.26999,400.07001,401.75
1347933600,403.48001,405.04999,392.98001,394.51001
1348020000,391.04999,396.17001,390.89001,394.54999
1348106400,393.04999,393.42001,385.89999,389.28
1348192800,391,395.54999,391,395.48001
1348452000,392.16,394.54001,390.07999,390.37
1348538400,391.17001,394.06,390.14001,391.76999
1348624800,392.51001,397.85999,392.51001,395.12
1348711200,395.66,396.67001,391.34,393.34
1348797600,392.10999,393.91,390.98999,392.57001
1349056800,391.73999,391.85999,386.42001,386.54999
1349143200,386.78,387.62,384.20001,384.32001
1349229600,385.60999,387.60001,383.07001,385.37
1349316000,385.67999,386.66,383.62,384.51001
1349402400,384.78,388.16,384.64999,388.16
1349661600,387.82999,393.45001,387.82999,393.45001
1349748000,394.35999,394.87,392.26001,393.67001
1349834400,393.67001,394.66,391.75,394.66
1349920800,395.32001,397.54999,393.87,394.19
1350007200,394.17001,395.01001,392.26001,392.54001
1350266400,392.88,394.19,390.72,391.56
1350352800,391.56,399.22,391.56,399.22
1350439200,399.22,400.97,395.91,397.01999
1350525600,395.94,399.54999,395.94,398.51001
1350612000,399.51999,400.45999,394.98001,398.23001
1350871200,397.76999,398.34,394.69,397
1350957600,397.26999,399.22,395.89001,397.70999
1351044000,397.69,398.42999,395.23999,395.45001
1351130400,393.79001,394.54001,389.92001,389.92001
1351216800,390.04999,393.13,389.5,391.70001
1351476000,390.95999,392.60001,390.63,391.35999
1351562400,391.13,392.17001,389.64001,389.85999
1351648800,388.5,390.04999,387.39001,388.42001
1351735200,388.10001,389.73999,387.95001,387.95001
1351821600,378.73999,380.32999,374.98001,375.26001
1352080800,377.26999,379.04999,375.12,376.95001
1352167200,377.82999,381.22,375.75,380.89999
1352253600,380.32001,385.60001,380.13,385.60001
1352340000,385.60999,386.79001,383.72,386.70999
1352685600,387.51999,388.42999,385.14999,385.22
1352772000,384.73999,389.39999,384.60999,387.70999
1352858400,389.84,390.64999,386.60001,386.91
1352944800,385.82999,386.25,383.16,385.70999
1353290400,383.23001,385.37,381.84,385.10001
1353376800,385.17999,385.79999,382.72,383.87
1353463200,383.44,384.10001,382.57001,383.22
1353549600,383.22,384.25,381.14001,381.70999
1353895200,377.76999,378.62,376.07999,376.89001
1353981600,376.13,377.32001,374.14999,375.79001
1354068000,377.45001,378.62,376.92999,378.20001
1354154400,380.01001,380.17999,377.51999,377.82001
1354500000,379.01999,382.10001,377.89001,382.10001
1354586400,382.10001,387.04999,382.10001,385.69
1354672800,385.59,386.62,384.53,385.69
1354759200,386.44,386.60001,383.79999,383.79999
1355104800,386.25,389.37,385.81,389.37
1355191200,388.41,393.13,386.45999,391.07999
1355277600,393.04001,393.81,390.57001,391.19
1355364000,392.23001,394.60999,392.04999,392.20999
1355709600,396.20999,396.45001,392.34,393.39001
1355796000,395.84,398.59,395.34,398.59
1355882400,399.13,400.70999,397.85999,399.67999
1355968800,397.48999,400.26999,394.26999,396.78
1356314400,401.01001,401.72,398.09,401.34
1356400800,399.42999,406.10001,398.31,406.10001
1356487200,408.32001,410.67999,406.57999,409.97
1356573600,409.48999,413.73001,408.32001,413.73001
1357005600,415.5,419.04999,414.41,418.35001
1357092000,420.67999,420.67999,413.67999,419.26999
1357178400,418.75,426.48001,417.5,426.06
1357524000,437.25,447.16,437.14999,447.16
1357610400,447.16,457.75,442.26001,448.76999
1357696800,447.98999,460.12,444.07999,460.12
1357783200,468.39001,469.16,461.73999,462.69
1358128800,459.23999,461.42001,455.92999,461.42001
1358215200,462.17001,470.34,462.17001,465.25
1358301600,465.66,466.54999,456.76001,456.76001
1358388000,458.20999,459.82001,450.28,454.16
1358733600,449.01001,450.79999,441.23999,442.85001
1358820000,443.95999,447.79001,440.48001,443.37
1358906400,444.34,452.39999,444.19,452.39999
1358992800,455.28,468.09,455.25,468.09
1359338400,478.01999,484.34,476.32999,484.01001
1359424800,486.67001,490.89001,482.76001,487.60001
1359511200,484.04001,485.19,479.79001,479.79001
1359597600,477.10999,483.42001,473.23001,483.42001
1359943200,481.82001,482.56,477.35999,477.35999
1360029600,479.62,488.62,479.62,488.35999
1360116000,490.88,493.72,488.03,490.62
1360202400,491.85001,495.72,489.64001,494.03
1361152800,493.39999,495.39001,490.32999,490.78
1361239200,487.98999,495.82001,487.67999,494.82999
1361325600,494.82999,497.70001,476.73001,476.73001
1361412000,482.03,487.10999,470.23001,477.69
1361757600,482.5,482.5,463.64001,465.04999
1361844000,465.89001,467.5,459.64001,465.72
1361930400,465.72,476.41,465.72,474.56
1362016800,476.51001,480.39001,475.45999,477.14999
1362362400,467.35999,467.84,461.60999,462.12
1362448800,466.95999,471.09,464.19,471.09
1362535200,470.73001,472.54001,466.63,466.63
1362621600,468.10001,471.75,468.10001,470.67999
1362967200,471.29001,476.79001,469.78,476.5
1363053600,475.23001,478.67001,470.51001,475.34
1363140000,476.42999,478.04999,471.85001,473.17999
1363226400,471.63,474.60001,470.81,474.60001
1363312800,474.98999,481.35001,474.45001,481.35001
1363572000,481.53,482.59,478.54001,479.13
1363658400,478.45001,482.20999,477.54999,480.48001
1363744800,481.88,488.94,480.53,487.04001
1363831200,488.64001,494.57001,488.42999,491.79001
1363917600,492.88,500.59,486.14999,489.98999
1364176800,491.76001,495.64001,488.54999,493.57001
1364263200,494.19,496.32001,489.14001,489.45999
1364349600,489.29999,492.45999,485.34,491.26001
1364436000,491.64001,495.12,487.67001,490.67001
1364522400,487.01001,492.95999,483.5,491.04001
1364781600,490.66,505.81,489.89999,505.81
1364868000,507.31,514.09998,507.22,509.42999
1364954400,509.29001,511.59,502.38,505.92999
1365040800,505.54001,506.63,497.35001,497.35001
1365127200,501.16,503.35999,497.82999,502.57999
1365386400,505,507.75,501.91,506.66
1365472800,505.09,512.84998,504.16,510.48999
1365559200,512.15002,518.46002,496.5,496.5
1365645600,501.39001,504.51001,497.07999,504.07001
1365732000,505.37,505.89999,490.82001,494.26999
1365991200,491.64999,491.76999,478.79999,480.01999
1366077600,475.07001,479.97,466.56,478.07001
1366164000,482.17001,483.98999,476.53,483.98999
1366250400,483.98999,483.98999,471.10001,473.20999
1366682400,470.59,475.48001,469.13,473.69
1366768800,474.48001,475.75,472.89001,472.89001
1366855200,474.87,477.79999,474.29001,476.59
1366941600,477.04001,479.12,474.42999,474.51001
1367460000,474.54001,476.42001,472.16,473.01999
1367546400,471.14001,475.23999,470.81,475.23999
1367805600,478.94,488.32001,478.94,488.32001
1367892000,489.35001,491.56,484.39001,485.57999
1367978400,486.73999,488.04001,483.03,485.07001
1368064800,485.44,488.57001,485.20001,486.22
1368151200,488.10001,490.76001,484.75,486.10001
1368410400,486.95999,490.38,486.95999,488.92999
1368496800,486.94,487.45001,480.79001,483.85001
1368583200,482.82001,487.51999,481.79999,485.97
1368669600,486,491.44,485.28,490.34
1368756000,489.98999,491.85001,487.60001,487.60001
1369015200,487.70999,492.95999,485.42001,492.26999
1369101600,496.09,502.60001,495.95001,500.17999
1369188000,503.23001,504.67999,501.44,502.23001
1369274400,501.14999,506.57999,498.22,498.22
1369360800,498.76999,503.60001,495.95999,500.23999
1369620000,504.38,516.08002,504.38,512.40997
1369706400,515.62,517.96997,512.81,516.33002
1369792800,517.90997,520.35999,511.31,515.09003
1369879200,517.17999,521.45001,513.67999,521.45001
1369965600,526.58002,526.58002,518.39001,518.39001
1370224800,518.29999,521.34998,516.64001,517.03003
1370311200,517.03003,521.96002,510.69,510.69
1370397600,512.37,514.64001,508.85999,514.64001
1370484000,513.42999,521.28003,513.15997,520.90002
1370570400,523.21002,527.96997,523.19,527.96997
1370829600,530.96997,533.15002,524.56,524.56
1370916000,525.20001,525.67999,520.94,521.95001
1371002400,521.21002,524.90997,518.23999,518.23999
1371088800,518.28003,519.53998,510.07001,515.09003
1371175200,517.14001,518,509.03,509.03
1371434400,510.51999,511.23001,498.31,498.51999
1371520800,497.06,500.54001,495.5,498.88
1371607200,501.57999,504.10999,500.60999,503.37
1371693600,502.22,503.75,498.54999,499.51001
1371780000,497.29999,501.25,495.23001,498.84
1372039200,500.44,501.14001,487.41,489.73999
1372125600,487.04001,488.54999,466.78,473.01999
1372212000,473.26001,476.47,466.41,473.53
1372298400,476.32999,482.95001,475,482.95001
1372384800,484.84,485.94,479.94,481.13
1372644000,478.98001,482.03,475.26001,480.04001
1372730400,480.72,490.14001,480.72,489.84
1372816800,489.84,492.92999,487.10999,487.35001
1372903200,489.23001,490.64999,486.48999,487.22
1372989600,488.06,489.98999,485.22,485.66
1373248800,485.23999,485.95001,480.57999,482.76999
1373335200,483.95999,485.5,481.14001,485.5
1373421600,487.81,489.82999,484.42999,484.42999
1373508000,484.38,485.44,482.10999,484.47
1373594400,485.14001,493.98999,485.13,493.98999
1373853600,496.12,498.32001,492.95001,494.10001
1373940000,494.66,497.82999,493.73999,496.22
1374026400,496.38,498.42001,493.37,497.5
1374112800,495.67999,500.51001,494.23001,496.84
1374199200,499.64001,505.38,499.28,503.76001
1374458400,505.10999,507.70999,501.63,506.16
1374544800,506.16,508.64001,504.22,504.29001
1374631200,503.67001,504.26999,493.35999,494.17999
1374717600,493.75,495.85001,491.70999,491.78
1374804000,493.5,495.16,487.92001,493.92999
1375063200,493.81,494.35999,485.56,485.69
1375149600,485.78,490.35999,485.73999,488.54001
1375236000,488.10001,493.10001,487.10001,491.85001
1375322400,490.89999,494.31,489.57001,492.42999
1375408800,493.32999,495.70999,493.01999,494.66
1375668000,494.38,496.73999,492.75,493.66
1375754400,492.69,496.56,491.91,496.56
1375840800,496.95001,502.26001,495.01999,500.10001
1375927200,499.53,503.51001,497.04999,498.22
1376013600,498.88,502.04001,498.88,500.62
1376272800,501.35001,501.39001,497.53,499.45999
1376359200,499.45999,502.63,497.39999,497.73001
1376445600,498.51001,503.89001,496.35001,503.57001
1376532000,505.03,509.60001,505.03,508.22
1376618400,508.22,510.22,505.48001,507.79001
1376877600,507.26999,513.34003,507.16,511.01999
1376964000,509.59,510.59,504.10999,504.81
1377050400,504.76999,504.78,497.01001,502.70001
1377136800,499.82001,503.92001,494.39999,496.12
1377223200,496.12,497.89001,482.78,486.82001
1377482400,485.26001,490.54001,478.59,490.54001
1377568800,488.23001,489.89001,485.57001,485.57001
1377655200,482.48001,482.48001,470.29001,473.29999
1377741600,473.32999,477.09,468.54999,468.54999
1377828000,469.64001,472.70001,462.13,472.70001
1378173600,473.56,477.07999,470.26001,472.17001
1378260000,472.76999,476.42001,469.29999,471.45001
1378346400,473.62,477.76999,470.72,477.57001
1378432800,479.17999,480.54999,475.16,480.03
1378692000,478.98001,478.98001,469.39001,470.16
1378778400,470.16,475.62,470.16,474.53
1378864800,474.53,478.95001,473.67999,476.39999
1378951200,474.97,477.25,474.91,475.59
1379037600,475.10999,478,474.54001,476.42001
1379296800,478.32001,478.70001,473.97,475.57001
1379383200,476.20999,480.16,475.82001,477.73001
1379469600,478.64999,479.42999,473.51999,474.26001
1379556000,477.98999,478.98999,475.69,476.09
1379642400,476.12,477.19,474.70001,477.19
1379901600,476.79001,479.09,475.06,479.09
1379988000,478.88,483.78,478.85001,482.82001
1380074400,482.41,488.98001,482.41,486.22
1380160800,486.28,487.88,482.60999,485.10999
1380247200,484.67999,487.82001,483.85001,486.60999
1380506400,487.12,492.64999,486.70001,492.63
1380592800,491.92001,496.59,491.34,492.23999
1380679200,492.57999,496.85999,492.57999,494.39001
1380765600,495,495,491.59,492.29999
1380852000,492.17001,497.73001,490.42999,497.5
1381111200,497.45001,502.16,496.92001,500.47
1381197600,500.53,502.64001,497.57999,502.22
1381284000,501.28,502.51999,498.98001,500.67001
1381370400,500.34,501.64001,494.81,494.81
1381456800,496.70999,498.57999,494.53,494.53
1381716000,494.31,495.67001,492.81,493.62
1381802400,493.03,495.72,492.37,495.72
1381888800,495.59,500.60001,495.01999,498.95999
1381975200,501.88,502.64001,498.82999,499.59
1382061600,499.89001,501.39001,497.91,500.82999
1382320800,501.79999,503.72,500.25,501.57001
1382407200,500.94,502.95001,498.73999,500.57001
1382493600,501.41,504.81,501.41,504.04999
1382580000,503.47,505.73999,500.64001,501.17001
1382666400,502.79999,503.17001,499.53,500.75
1382925600,501.26999,501.85999,496.45999,496.45999
1383012000,494.66,497.73999,494.01001,497.07999
1383098400,498,500.97,497.95001,499.07001
1383184800,500.04001,500.59,497.41,497.41
1383271200,499.20999,499.26999,496.92999,497.07999
1383530400,497.38,500.28,495.84,499.79001
1383616800,500.82999,502.51999,499.57999,502.51999
1383703200,501.39999,503.29999,499.29001,499.85999
1383789600,498.79999,500.47,498.32999,498.60999
1384135200,500.81,501.35999,496.79001,497.64999
1384221600,496.89999,498.62,495.67999,496.12
1384308000,496.67001,498.82001,496.12,497.85001
1384394400,497.88,502.12,497.72,501.34
1384740000,505.45001,507.63,504.70999,504.70999
1384826400,504.67999,505.75,502.98001,505.51999
1384912800,507,510.20999,503.54001,503.54001
1384999200,504.51999,506.45999,502.82999,505.64001
1385344800,506.98001,510.75,504.64999,509.16
1385431200,510.95999,513.25,507.66,508.42999
1385517600,508.53,509.14999,506.98999,507.70999
1385604000,507.42001,508.78,506.04999,507.78
1385949600,508.13,514.83002,508.13,511.62
1386036000,512.01001,513.40002,510.66,510.88
1386122400,510.39001,512.21002,507.51999,510.03
1386208800,510.03,512.37,509.76001,510.12
1386554400,512.09998,513.83002,510.23999,511.60001
1386640800,511.73999,511.81,504.89999,505.31
1386727200,503.76999,507.67999,503.76001,506.92001
1386813600,507.07001,509.35001,505.48999,506.06
1387159200,503.23999,505.67001,502.20001,505.67001
1387245600,505.10001,506.10999,503.66,505.25
1387332000,505.10001,506.10999,503.66,505.25
1387418400,505.89999,508.04001,504.92001,506.28
1387504800,507.39001,508.29001,504.45001,504.45001
1387764000,506.60001,509.41,505.73001,508.67999
1387850400,508.60999,509.54001,505.62,505.62
1387936800,506.37,506.53,503.03,504.42001
1388023200,504.41,507.57001,503.59,506.54999
1388109600,507.07999,510.09,506.41,506.41
1388368800,506.35001,507.01999,500.35001,500.35001
1388455200,500.04001,506.44,499.48999,504.63
1388628000,505.60999,506.70999,503.04001,504.51001
1388714400,504.41,506.28,503.94,505.37
1388973600,505.73999,509.10001,504.28,509.10001
1389060000,510.84,513,509.87,510.12
1389146400,511.03,514.20001,509.01001,513.90002
1389232800,513.65997,516.97998,513.52002,516.97998
1389319200,518.33002,523.06,518.23999,518.94
1389578400,519.31,522.32001,518.78003,521.10999
1389664800,521.13,524.59003,520.63,522.31
1389751200,523.71997,527.09003,522.45001,526.67999
1389837600,528.83002,533.53998,527.90002,533.53998
1389924000,536.81,549.88,536.81,543.59003
1390183200,548.21997,559.92999,548.21997,553.66998
1390269600,555.71997,560.17999,547.65002,559.90997
1390356000,561.34003,564.60999,551.91998,551.91998
1390442400,550.88,556.5,550.52002,553.54999
1390528800,555.65997,560.19,553.46002,560.19
1390788000,560.45001,560.48999,556.34998,556.52002
1391652000,555.51001,557.28998,551.45001,554.67999
1391738400,557.71002,558.51001,549.37,549.76001
1391997600,550.40997,555.90002,548.56,555.90002
1392084000,559.73999,561.83002,553.90002,553.90002
1392170400,555.54999,564.25,554.26001,564.25
1392256800,567.58002,570.67999,565.27002,570.17999
1392343200,573.09003,576.17999,569.38,572.21997
1392602400,571.90997,572.84998,567.89001,570.20001
1392688800,570.79999,574.56,570.15997,574.56
1392775200,578.53003,578.79999,573.85999,578.12
1392861600,579.64001,584.09998,565.31,571.03998
1392948000,570.95001,574.60999,565.33002,570.57001
1393207200,571.94,576.58002,570.07001,576.58002
1393293600,575.48999,586.20001,575.48999,586.20001
1393380000,590.64001,590.78998,582.96002,589.81
1393466400,587.82001,596.40002,584.78998,584.78998
1393552800,586.12,591.35999,581.63,586.47998
1393812000,586.65002,587.10999,573.37,573.38
1393898400,569.34003,572.28003,563.54999,569.96997
1393984800,569.96997,577.5,569.96997,574.94
1394071200,576.16998,580.03998,574.58002,578.56
1394157600,579.40002,582.23999,579.09998,579.75
1394416800,580.84003,584.81,579.97998,583.69
1394503200,585.09998,589.45001,582.20001,588.5
1394589600,590.94,596.38,590.02002,590.02002
1394676000,590.83002,595.21997,590.35999,595.21997
1394762400,596.20001,600.67999,594.51001,596.83002
1395021600,603.04999,603.23999,598.70001,600.35999
1395108000,602.01001,603.21002,597.78003,599.84998
1395194400,600.72998,605.90997,600.41998,605.59003
1395280800,607.39001,608.51001,600.03003,600.26001
1395367200,600.26001,607.21997,600.26001,601.75
1395626400,606.54999,609.20001,604.17999,607.54999
1395712800,609.01001,609.46002,601.84998,601.84998
1395799200,603.53998,603.67999,587.52002,588.06
1395885600,588.94,591.70001,582.81,590.14001
1395972000,592.82001,595.70001,590.59003,594.28998
1396231200,594.28998,597.21997,591.57001,591.57001
1396317600,590.92999,593.03003,582.29999,583.84998
1396404000,584.16998,586.5,574.40002,581.66998
1396490400,584.45001,590.90997,582.83002,589.44
1396576800,589.90002,593.71997,588.34003,593.03998
1396836000,595.71997,602.54999,595.34998,600.57001
1396922400,600.71002,603.25,598.52002,603.25
1397095200,603.25,608.89001,600.42999,601.33002
1397181600,597.87,602.01001,594.96002,600.57001
1397440800,602.66998,602.70001,596.04999,596.10999
1397527200,596,597.98999,586.09003,586.09003
1397613600,583.64001,585.51001,567.60999,574.28998
1397700000,580.39001,583.51001,575.83002,580.31
1397786400,580.89001,580.89001,565.33002,565.33002
1398045600,564.21002,568.44,558.14001,558.14001
1398132000,560.63,569.87,556.46997,569.87
1398218400,569.83002,573.39001,567.03998,569.35999
1398304800,568.38,571.57001,566.94,570.46002
1398391200,571.71002,580.73999,571.71002,578.91998
1398650400,579.04999,580.70001,573.09998,573.09998
1398736800,570.64001,578.21002,570.64001,578
1399255200,578.45001,580.10999,564.46997,564.84998
1399341600,561.85999,562.35999,545.96997,555.10999
1399428000,558.03998,561.56,553.21002,559.96997
1399514400,550.75,550.75,525.37,527.09003
1399600800,522.82001,542.56,522.70001,542.46002
1399860000,536.82001,536.82001,512.25,517.04999
1399946400,508.76001,518.45001,508.51001,513.90997
1400032800,510.16,529.59003,509.82001,529.53003
1400119200,529.39001,537.27002,512.40997,524.04999
1400205600,522,529.48999,519.39001,529.48999
1400464800,530.31,534.67999,525.82001,533.03998
1400551200,531,537.92999,527.69,537.52002
1400637600,537.95001,543.92999,533.19,543.88
1400724000,543.34998,547.20001,541.42999,541.72998
1400810400,542.44,545.29999,540.51001,541.48999
1401069600,541.42999,544.92999,536.27002,544.06
1401156000,543.54999,552.75,542.48999,552.75
1401242400,554.32001,557.92999,553.03003,557.34003
1401328800,556.29999,562.33002,555.32001,558.45001
1401415200,558.78003,565.04999,557.20001,562.02002
1401674400,560.28998,563.12,554.44,556.79999
1401760800,557.34003,560.62,554.96002,558.76001
1401847200,559.13,559.19,550.22998,553.46002
1401933600,552.20001,553.96002,548.46997,551.09998
1402020000,553.62,559.03998,551.79999,559.03998
1402279200,559.03998,571.83002,558.64001,565.60999
1402365600,566.31,571.72998,564.32001,566.89001
1402452000,567.77002,573.04999,566.51001,570.35999
1402538400,571.19,574.75,568.58002,573.77002
1402624800,573.58002,577.27002,573.03003,574.47998
1402884000,575.20001,575.87,571.76001,572.37
1402970400,571.79999,573.15002,567.58002,572.25
1403056800,571.73999,575.03003,570.03003,570.03003
1403143200,564.92999,569.40997,558.65002,567.34998
1403229600,568.45001,571.76001,560.78003,560.78003
1403488800,561.96997,567.71002,561.96997,565.91998
1403575200,565.46997,570.37,565.12,569.73999
1403661600,570.33002,574.62,569.27002,572.27002
1403748000,572.22998,578.28998,570.33002,576.40002
1403834400,576.28998,580.75,575.09998,578.82001
1404093600,578.28003,582.26001,577.76001,578.13
1404180000,578.92999,582.15997,577.29999,578.07001
1404266400,578.90002,581.89001,576.88,578.79999
1404352800,581.23999,585.02002,580.54999,585.02002
1404439200,585.65997,591.38,585.65997,589.34998
1404698400,592.22998,594.84003,589.60999,590.69
1404784800,591.63,593.40002,588.53998,591.46997
1404871200,591.82001,593.41998,590.46002,591.59998
1404957600,591.21002,591.34998,581.48999,584.88
1405044000,584.28998,586.57001,580.53998,582.77002
1405303200,583.54999,586.22998,581.98999,586.22998
1405389600,587.91998,590.09003,587.67999,589.31
1405476000,594.13,594.28998,589.67999,589.67999
1405562400,588.98999,591.41998,586.07001,590.37
1405648800,590.90002,596.26001,589.33002,596.26001
1405908000,598.10999,604.64001,596.96002,601.03998
1405994400,599.29999,600.92999,594.84998,597.97998
1406080800,599.56,599.56,594.09998,597.5
1406167200,597.03003,602.48999,597.03003,602.06
1406253600,603.53998,605.78003,600.14001,600.14001
1406512800,599.13,599.34998,587.78003,589.45001
1406599200,590.57001,592.23999,585.75,592.23999
1406685600,591.15002,593.58002,588.53003,589.33002
1406772000,589.34998,596.10999,587.67999,596.07001
1406858400,594.65997,596.79999,592.38,593.90002
1407117600,592.03998,600.52002,592.03998,599.03998
1407204000,600.46002,607.72998,599.09998,607.72998
1407290400,607.95001,610.88,605.63,606.70001
1407376800,603.94,608.41998,603.13,607.62
1407463200,607.17999,610.09003,604.08002,605.42999
1407722400,602.78003,607.15997,600.47998,602.13
1407808800,600.52002,604.89001,598.71002,601.78003
1407895200,601.03003,604.51001,599.64001,602.76001
1407981600,605.03003,607.84003,604.08002,605.25
1408068000,605.25,608.46002,603.23999,604.23999
1408327200,605.41998,607.78998,603.33002,605.08002
1408413600,607.27002,609.03998,603.60999,604.64001
1408500000,604.29999,608.71997,602.81,606.70001
1408586400,608.90997,616.96002,608.58002,612.94
1408672800,614.51001,622.96997,614.51001,620.14001
1408932000,622.71002,629.58002,622.15997,625.88
1409018400,627.13,631.16998,625.09998,629.06
1409104800,630.84003,632.25,624.67999,628.77002
1409191200,627.40997,635.94,626.32001,632.03003
1409277600,634.90997,640.19,631.10999,636.65002
1409709600,640.69,644.56,638.95001,640.75
1409796000,638.59998,642.88,636.56,640.21997
1409882400,640.63,641.96002,638.54999,638.65002
1410141600,641.88,642.71997,639.19,639.84998
1410228000,640.5,641.20001,622.76001,626.91998
1410314400,625.59003,630.03003,618.53998,628.79999
1410400800,629.77002,633.59998,626.26001,628.98999
1410487200,631.31,632.90997,627.41998,632.5
1410746400,633.85999,636.65002,630.34003,630.34003
1410832800,628.96002,631.59003,623.65997,627.65997
1410919200,630.47998,632.21997,625.65997,625.65997
1411005600,625.95001,627.28998,615.79999,615.79999
1411092000,615.85999,619.79999,612.40002,613.28998
1411351200,617.71002,621.35999,611.92999,611.92999
1411437600,611.75,615.98999,610.39001,610.39001
1411524000,609.51001,611.60999,603.59003,603.59003
1411610400,604.31,605.5,594.28003,605.09998
1411696800,608.79999,610.15002,604.97998,604.97998
1411956000,605.03003,605.03003,599.78003,599.78003
1412042400,597.10999,601.53998,594,598.79999
1412128800,603.5,611.73999,603.44,609.27002
1412215200,612.42999,614.79999,607.57001,612.65997
1412301600,613.38,615.41998,610.54999,611.54999
1412560800,612.10999,616.13,611.77002,614.41998
1412647200,614.15997,617.01001,612.94,614.08002
1412733600,615.03998,618.37,611.97998,617.26001
1412820000,622.25,626.90002,622.25,624.34003
1412906400,623.84998,627.48999,617.71997,617.71997
1413165600,615.77002,618.28998,608.27002,614.21997
1413252000,614.21997,616.71002,605.78998,605.78998
1413338400,603.72998,606.40002,596.5,604.28998
1413424800,603.10999,603.59003,585.76001,587.16998
1413511200,585.95001,591.84998,577.78998,585.28003
1413770400,588.38,593.20001,585.70001,589.23999
